STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/3/28,4.92,,0.03,0,0,,63,46,,230,230,13,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/3/29,8.28,,0,0,0,,81,43,,50,270,23,40,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/3/30,6.49,,0.04,0,0,,48,42,,50,50,14.1,18.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/3/31,3.13,,1.24,0,0,,73,45,,300,300,12.1,19,1,1,1,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/1,7.16,,0.08,0,0,,58,41,,300,320,18.1,34,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/2,7.61,,0,0,0,,49,37,,50,150,15,25.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/3,5.37,,0.05,0,0,,73,44,,240,230,13,21.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/4,4.7,,0.09,0,0,,73,57,,310,310,14.1,23,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/5,8.28,,0.19,0,0,,59,43,,120,120,15,28,1,,1,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/6,3.36,,0.76,0,0,,56,43,,300,290,8.9,14.1,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/7,6.93,,0.13,0,0,,50,39,,60,50,15,21.9,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/8,9.84,,0,0,0,,45,35,,270,240,21.9,38,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/9,6.26,,0,0,0,,49,31,,310,290,15,23.9,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/10,4.92,,0.01,0,0,,51,40,,120,120,15,25.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/11,8.5,,0.41,0,0,,46,40,,70,60,19.9,32,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/12,9.17,,0.63,0,0,,40,36,,50,50,19.9,32,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/13,5.37,,0,0,0,,58,39,,360,40,15,25.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/14,2.91,,0.07,0,0,,66,48,,230,180,10.1,15,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/15,7.16,,0.01,0,0,,69,48,,270,280,23.9,46.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/16,10.51,,0,0,0,,50,44,,270,280,19.9,34,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/17,6.71,,0,0,0,,64,42,,310,310,17,29.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/18,3.8,,0,0,0,,68,48,,170,170,15,28,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/19,6.26,,0,0,0,,85,54,,220,200,16.1,29.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/20,6.71,,0,0,0,,73,55,,300,290,21,38.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/21,6.71,,0,0,0,,57,50,,130,130,15,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/22,3.58,,0,0,0,,82,53,,230,220,15,23.9,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/23,2.91,,0,0,0,,76,54,,340,340,12.1,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/24,3.13,,0,0,0,,77,56,,220,230,13,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/25,6.04,,0,0,0,,77,60,,230,230,13,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/26,4.92,,0.82,0,0,,74,53,,290,280,17,32,1,1,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/27,8.5,,0,0,0,,59,48,,300,310,23,40,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/28,3.36,,0,0,0,,76,51,,230,180,12.1,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/29,4.92,,0,0,0,,79,56,,220,230,15,29.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/4/30,5.82,,0,0,0,,73,59,,300,300,15,25.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/1,5.37,,0,0,0,,71,52,,130,130,13,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/2,2.24,,0,0,0,,84,57,,230,240,14.1,23,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/3,2.91,,0.95,0,0,,85,63,,60,220,16.1,23.9,1,1,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/4,2.91,,0.15,0,0,,69,60,,180,180,8.9,19.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/5,6.49,,0.74,0,0,,61,57,,70,70,15,21.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/6,3.58,,0.24,0,0,,64,57,,130,130,13,23.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/7,1.57,,0.02,0,0,,74,55,,220,230,8.9,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/8,4.7,,0,0,0,,78,60,,50,360,12.1,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/9,7.16,,0.69,0,0,,60,51,,70,60,16.1,23.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/10,5.59,,0,0,0,,72,50,,300,300,17,33.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/11,2.91,,0,0,0,,77,58,,300,290,13,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/12,2.68,,0,0,0,,72,57,,110,100,8.9,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/13,3.13,,0.16,0,0,,69,58,,130,130,12.1,21,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/14,6.26,,1.22,0,0,,62,56,,100,70,13,21,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/15,4.03,,0,0,0,,69,59,,60,50,10.1,13,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/16,1.34,,0.11,0,0,,72,61,,140,150,13,21.9,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/17,4.03,,0,0,0,,82,63,,300,290,16.1,29.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/18,9.17,,0,0,0,,73,61,,280,330,17,32,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/19,8.5,,0,0,0,,69,51,,300,270,17,33.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/20,5.82,,0,0,0,,67,49,,40,10,14.1,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/21,5.59,,0.09,0,0,,59,49,,70,100,15,27.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/22,7.83,,0.9,0,0,,51,48,,50,30,17,25.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/23,1.34,,0.26,0,0,,63,47,,280,280,13,21,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/24,5.82,,0,0,0,,64,48,,300,310,16.1,29.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/25,4.92,,0,0,0,,66,52,,270,290,13,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/26,3.8,,0,0,0,,73,52,,40,50,12.1,18.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/27,2.01,,0,0,0,,74,57,,220,170,6.9,14.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/28,3.13,,0.49,0,0,,65,52,,70,,8.9,,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/29,3.58,,0.1,0,0,,67,55,,60,200,10.1,19.9,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/30,3.58,,0,0,0,,75,62,,230,250,10.1,18.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/5/31,8.95,,0.46,0,0,,67,53,,290,300,18.1,36,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/1,6.71,,0,0,0,,66,50,,250,230,15,25.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/2,2.24,,0,0,0,,71,53,,220,240,10.1,18.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/3,1.79,,0,0,0,,79,56,,220,130,8.1,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/4,3.36,,0,0,0,,83,62,,140,110,10.1,19,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/5,4.25,,0,0,0,,87,70,,240,240,12.1,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/6,3.13,,0.02,0,0,,84,71,,240,230,10.1,19.9,,,1,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/7,2.91,,0.7,0,0,,76,66,,330,320,13,21,1,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/8,6.71,,0,0,0,,76,63,,90,120,13,21.9,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/9,4.92,,0.01,0,0,,64,62,,70,80,14.1,21.9,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/10,2.46,,0.4,0,0,,73,62,,80,60,12.1,15,1,1,1,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/11,3.13,,0,0,0,,81,65,,260,270,12.1,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/12,3.8,,0,0,0,,87,70,,230,230,13,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/13,4.7,,0,0,0,,78,67,,50,50,12.1,18.1,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/14,7.83,,0.23,0,0,,68,59,,60,70,16.1,25.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/15,4.47,,0.03,0,0,,64,59,,60,50,12.1,19.9,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/16,6.26,,0.15,0,0,,69,60,,70,80,13,21.9,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/17,3.13,,0.02,0,0,,67,62,,130,130,6.9,12.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/18,1.57,,0.03,0,0,,84,65,,130,180,6.9,15,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/19,4.03,,0.65,0,0,,88,70,,240,240,12.1,23.9,1,1,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/20,7.83,,0,0,0,,82,67,,310,270,16.1,28,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/21,1.79,,0,0,0,,86,72,,240,250,12.1,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/22,5.14,,0.1,0,0,,88,71,,280,300,15,28,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/23,2.01,,0,0,0,,96,80,,130,130,8.1,16.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/24,2.91,,0,0,0,,99,81,,280,280,12.1,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/25,2.68,,0,0,0,,96,81,,30,30,13,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/26,9.62,,0,0,0,,85,66,,50,60,21,34,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/27,6.26,,0.07,0,0,,72,62,,60,120,14.1,21,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/28,1.79,,0.05,0,0,,83,63,,230,220,10.1,19,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/29,3.8,,0,0,0,,89,77,,290,290,12.1,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/6/30,3.36,,0,0,0,,90,71,,240,240,13,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/1,2.68,,0.43,0,0,,89,72,,240,220,10.1,19.9,1,,1,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/2,1.12,,0.03,0,0,,84,71,,90,80,8.9,15,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/3,2.91,,0,0,0,,88,69,,300,280,17,33.1,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/4,3.58,,0,0,0,,83,67,,300,290,12.1,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/5,3.13,,0,0,0,,84,68,,220,250,8.1,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/6,4.92,,0,0,0,,87,72,,230,210,10.1,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/7,4.03,,0,0,0,,87,76,,250,120,8.9,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/8,3.13,,0.09,0,0,,93,73,,220,210,14.1,27.1,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/9,2.24,,0.05,0,0,,90,73,,240,240,10.1,18.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/10,1.79,,0.18,0,0,,84,70,,60,240,8.1,12.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/11,2.46,,0,0,0,,84,73,,130,130,8.9,16.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/12,2.01,,0,0,0,,83,74,,120,130,8.9,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/13,3.58,,0,0,0,,83,71,,50,130,8.9,16.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/14,2.46,,2.64,0,0,,85,73,,20,40,13,21.9,1,1,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/15,1.57,,0,0,0,,86,72,,230,170,6,14.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/16,2.91,,0,0,0,,87,77,,210,200,8.1,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/17,6.71,,0,0,0,,90,75,,240,230,14.1,29.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/18,5.37,,0,0,0,,82,73,,300,320,15,25.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/19,3.58,,0,0,0,,81,69,,60,200,10.1,18.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/20,3.36,,0,0,0,,88,75,,350,230,8.9,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/21,4.25,,0,0,0,,85,71,,50,20,12.1,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/22,5.82,,0,0,0,,81,67,,50,60,15,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/23,2.24,,0,0,0,,80,69,,220,240,8.9,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/24,4.25,,0,0,0,,87,70,,210,240,10.1,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/25,4.47,,0.01,0,0,,95,76,,230,290,13,25.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/26,5.14,,0,0,0,,85,74,,60,70,14.1,19.9,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/27,2.91,,0,0,0,,84,73,,230,200,8.9,17,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/28,3.13,,0,0,0,,94,76,,50,20,8.9,15,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/29,2.01,,0,0,0,,97,78,,240,240,10.1,16.1,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/30,2.01,,0.28,0,0,,95,75,,40,20,15,27.1,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/7/31,6.71,,0.32,0,0,,89,65,,60,50,18.1,30,1,,1,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/1,5.14,,0,0,0,,73,63,,50,20,14.1,23,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/2,2.91,,0,0,0,,80,63,,50,60,8.9,16.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/3,2.46,,0,0,0,,84,64,,140,130,8.1,15,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/4,2.01,,0,0,0,,89,67,,40,120,8.1,13,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/5,2.68,,0,0,0,,86,71,,70,50,10.1,16.1,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/6,4.7,,0.06,0,0,,79,64,,60,60,14.1,19,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/7,3.8,,0,0,0,,81,64,,60,190,12.1,17,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/8,2.01,,0,0,0,,82,63,,50,130,8.9,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/9,2.24,,0,0,0,,85,64,,50,130,8.9,16.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/10,2.01,,0,0,0,,90,69,,210,170,8.9,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/11,2.24,,0,0,0,,89,72,,230,220,12.1,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/12,2.91,,0,0,,,91,71,,140,130,8.9,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/13,2.91,,0.71,0,,,89,71,,240,250,10.1,21,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/14,2.68,,0,0,0,,89,73,,60,80,8.9,13,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/15,5.14,,0,0,0,,89,74,,60,70,16.1,23.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/16,2.46,,0,0,0,,84,74,,130,120,8.9,16.1,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/17,3.13,,0.66,0,0,,91,73,,230,310,10.1,19,1,1,1,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/18,5.82,,0,0,0,,75,66,,50,360,15,25.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/19,6.71,,0,0,0,,77,65,,50,110,13,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/20,7.38,,0.51,0,0,,70,58,,60,50,17,28,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/21,9.84,,0.27,0,0,,72,59,,50,20,17,32,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/22,4.92,,0,0,0,,83,58,,230,340,12.1,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/23,5.82,,0,0,0,,82,67,,180,200,13,23.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/24,2.46,,0,0,0,,80,67,,140,120,10.1,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/25,3.36,1602,0,0,0,,86,70,,230,250,14.1,28,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/26,4.92,1517,0,0,0,,79,63,,300,260,10.1,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/27,4.7,,0,0,0,,75,61,,300,250,13,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/28,1.79,,0,0,0,,78,61,,230,250,12.1,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/29,4.03,,0,0,0,,78,65,,360,180,8.9,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/30,2.46,,0,0,0,,76,57,,300,310,13,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/8/31,3.13,,0,0,0,,79,59,,60,60,13,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/1,4.25,,0,0,0,,78,64,,60,70,14.1,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/2,3.8,,0,0,0,,79,62,,60,40,14.1,17.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/3,2.46,,0,0,0,,79,61,,60,120,8.9,17.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/4,3.58,,0.4,0,0,,77,64,,140,130,14.1,30,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/5,2.24,,0.17,0,0,,82,66,,140,190,8.9,17.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/6,3.8,,1.01,0,0,,86,65,,290,290,14.1,30,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/7,0.89,,0.63,0,0,,69,59,,50,60,8.9,16.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/8,3.13,,0,0,0,,73,56,,50,30,13,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/9,6.71,,0,0,0,,73,58,,50,70,15,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/10,6.04,,0.08,0,0,,73,60,,40,60,14.1,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/11,3.36,,0,0,0,,79,61,,40,30,13,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/12,2.91,,0,0,0,,78,63,,60,40,13,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/13,2.24,,0,0,0,,77,64,,140,130,10.1,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/14,0.89,,0,0,0,,81,64,,90,90,8.9,14.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/15,4.92,,0,0,0,,79,66,,50,40,14.1,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/16,6.93,,0,0,0,,74,66,,80,60,16.1,25.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/17,8.05,,0,0,,,70,63,,60,70,16.1,27.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/18,2.01,,0.01,0,0,,83,64,,260,240,10.1,16.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/19,4.03,,0,0,0,,84,68,,40,350,13,23.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/20,6.26,,0,0,0,,73,61,,60,70,17,27.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/21,4.25,,0,0,0,,71,58,,50,30,14.1,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/22,1.79,,0,0,0,,73,57,,220,210,8.1,16.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/23,3.13,,0,0,0,,83,65,,250,240,10.1,17.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/24,2.68,,0.08,0,0,,80,70,,100,100,8.9,16.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/25,2.91,,0.27,0,0,,77,70,,240,230,12.1,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/26,2.68,,0,0,0,,82,68,,280,270,8.9,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/27,1.12,,0.01,0,0,,79,66,,50,120,6.9,10.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/28,2.01,,0.1,0,0,,83,64,,260,200,8.1,14.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/29,4.03,,0,0,0,,78,67,,60,70,14.1,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/9/30,4.47,,0,0,0,,81,64,,30,50,14.1,23.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/10/1,7.61,,0,0,0,,69,56,,50,40,15,25.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/10/2,4.7,,0,0,0,,66,53,,60,50,15,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/10/3,2.46,,0,0,0,,71,54,,230,210,10.1,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/10/4,1.57,,0,0,0,,82,58,,240,240,8.9,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/10/5,0.67,,0,0,0,,84,64,,220,230,6.9,17.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/10/6,2.91,,0,0,0,,80,64,,220,200,10.1,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/10/7,3.8,,0,0,0,,80,66,,200,160,12.1,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/10/8,4.92,,0.27,0,0,,72,56,,360,310,13,30,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/10/9,6.71,,0,0,0,,59,48,,50,70,16.1,29.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/10/10,3.13,,0,0,0,,62,46,,140,120,8.9,17.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/10/11,5.14,,0.09,0,0,,64,58,,70,70,16.1,25.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/10/12,11.63,,0.66,0,0,,63,55,,60,40,21,36,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/10/13,12.3,,0.9,0,0,,58,53,,50,70,23.9,38.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/10/14,6.71,,0,0,0,,61,53,,50,70,15,25.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2025/10/15,4.03,,0,0,0,,68,52,,20,30,14.1,23,,,,,,,
